volume_cm3,surface_area_cm2,aspect_ratio,num_faces,num_edges,num_holes,num_pockets,max_depth_mm,machinability,density,tolerance_factor,is_turning,is_milling,is_drilling,is_grinding,machining_time_min
345.16,491.11,1.741,1464,686,13,4,52.91,1.8,7.85,1.0,0,1,1,0,97.166
241.18,291.19,8.529,431,2960,12,1,48.89,1.0,2.7,1.0,0,1,1,0,31.032
214.96,293.3,2.451,2328,528,1,6,8.88,1.8,7.85,1.25,0,1,1,1,52.396
174.83,167.77,5.616,408,2408,9,7,6.05,0.5,1.05,1.0,1,1,1,0,13.521
276.04,290.34,4.044,675,1449,2,5,7.69,1.2,8.5,1.25,1,1,1,1,44.17
330.41,582.5,3.109,2082,892,11,0,36.38,0.5,1.05,1.0,0,1,1,0,14.883
278.95,170.25,2.029,393,983,13,4,33.78,1.2,8.5,1.25,0,1,1,1,42.175
112.94,784.43,2.926,1195,794,4,5,5.07,1.2,8.5,1.0,0,1,1,0,50.884
299.09,133.06,3.216,827,2676,7,6,41.89,1.8,7.85,1.6,0,1,1,1,80.707
54.86,294.62,1.33,1501,1464,1,4,18.85,1.0,2.7,1.0,0,1,1,0,14.718
140.8,694.76,3.042,976,268,5,2,13.81,1.2,8.5,1.0,1,1,1,0,31.524
312.72,53.74,2.177,627,2778,10,6,26.84,1.8,7.85,1.6,0,1,1,1,52.965
235.88,531.89,6.447,1245,364,12,5,46.97,0.5,1.05,1.25,1,1,1,1,43.832
84.32,211.68,1.789,389,793,2,7,22.44,1.0,2.7,1.6,0,1,1,1,27.399
99.15,598.72,14.548,219,2462,8,5,52.15,1.8,7.85,1.0,1,1,1,0,86.99
309.37,506.61,5.65,661,2005,4,6,45.66,1.2,8.5,1.0,1,1,1,0,66.59
232.27,460.11,2.679,486,2562,5,7,27.93,1.2,8.5,1.6,0,1,1,0,74.866
201.24,243.27,5.733,182,2881,10,6,38.46,0.5,1.05,1.6,1,1,1,0,33.665
101.48,753.28,2.303,1508,1996,0,3,37.95,0.5,1.05,1.25,0,1,0,0,17.205
142.6,254.63,1.539,1987,1406,0,1,11.58,1.2,8.5,1.6,0,1,0,1,17.67
347.56,757.96,9.461,1745,205,4,5,45.66,0.5,1.05,1.25,1,1,1,0,43.032
194.5,277.5,14.0,714,2494,6,5,44.1,0.5,1.05,1.25,1,1,1,1,21.854
10.4,498.9,4.829,1232,1048,0,0,3.41,1.8,7.85,1.6,1,1,0,1,16.623
79.86,586.19,13.105,213,630,8,0,36.25,1.2,8.5,1.25,1,1,1,1,33.428
342.23,80.14,62.041,141,1561,9,7,15.44,5.0,4.5,1.0,1,1,1,0,169.001
38.27,110.41,11.493,1460,921,4,1,1.61,5.0,4.5,1.6,1,1,1,1,51.037
200.15,466.26,3.564,1365,2303,4,7,55.0,1.2,8.5,1.6,1,1,1,1,90.515
11.77,96.93,2.191,476,2127,14,6,35.41,1.8,7.85,1.25,0,1,1,0,58.286
16.37,260.44,2.345,132,2298,4,5,8.34,1.2,8.5,1.0,0,1,1,0,18.038
341.82,196.13,3.876,633,407,1,4,6.0,5.0,4.5,1.0,0,1,1,0,93.572
477.51,263.65,2.177,2368,1723,10,7,18.0,5.0,4.5,1.25,0,1,1,0,251.785
179.31,651.43,3.549,1304,1694,6,2,29.34,5.0,4.5,1.6,0,1,1,1,196.041
161.29,473.99,4.226,779,289,0,3,20.32,1.0,2.7,1.0,0,1,0,0,19.577
384.07,763.66,2.625,474,1953,10,5,42.25,1.8,7.85,1.0,0,1,1,0,107.129
246.9,450.02,4.769,1212,178,0,2,5.65,1.2,8.5,1.6,0,1,0,1,37.849
216.32,117.63,2.398,1835,1770,8,3,29.22,1.8,7.85,1.6,0,1,1,1,51.104
253.52,409.42,6.29,1142,827,13,7,43.12,1.8,7.85,1.0,0,1,1,0,81.838
22.5,499.71,3.97,1350,1674,11,4,17.51,1.2,8.5,1.25,0,1,1,1,45.511
51.92,283.42,4.35,397,2419,8,4,50.81,5.0,4.5,1.6,1,1,1,1,219.767
119.29,758.11,8.311,1154,1150,2,2,31.48,1.2,8.5,1.25,1,1,1,0,47.582
176.67,666.33,2.693,1155,2041,12,6,35.38,1.0,2.7,1.0,0,1,1,0,55.204
202.43,74.65,3.694,540,1526,4,2,33.64,1.2,8.5,1.25,1,1,1,1,25.932
165.85,309.66,4.787,1738,1044,8,5,38.84,0.5,1.05,1.6,0,1,1,1,25.851
27.79,691.37,1.599,1548,109,9,7,27.3,1.0,2.7,1.6,0,1,1,1,95.096
434.48,741.79,4.774,2415,1683,14,7,26.36,1.2,8.5,1.25,0,1,1,0,119.128
487.31,71.26,19.022,1837,401,1,5,38.88,1.0,2.7,1.25,0,1,1,1,24.826
454.53,708.49,7.922,2194,1557,10,0,39.53,5.0,4.5,1.25,0,1,1,0,211.574
123.72,515.02,15.271,744,2593,7,2,39.54,1.2,8.5,1.6,1,1,1,0,62.777
52.32,708.85,4.288,489,1708,13,7,14.87,0.5,1.05,1.6,0,1,1,1,41.743
167.95,55.31,7.648,165,198,13,2,52.74,1.8,7.85,1.25,1,1,1,1,79.846
170.77,666.23,55.0,123,182,2,7,46.94,1.8,7.85,1.25,1,1,1,1,138.533
398.01,388.36,28.382,1840,2273,1,6,37.18,1.2,8.5,1.25,1,1,1,0,70.697
225.21,385.34,2.7,1738,1342,12,6,54.54,1.0,2.7,1.25,0,1,1,1,65.462
226.65,578.93,3.179,537,2269,3,5,44.77,5.0,4.5,1.6,0,1,1,1,280.376
11.21,691.97,7.291,616,2173,11,6,23.52,1.2,8.5,1.6,1,1,1,1,105.124
10.31,533.65,3.804,1101,2445,9,5,16.68,1.8,7.85,1.25,1,1,1,1,62.965
485.92,739.18,10.247,222,1666,12,6,31.25,1.8,7.85,1.6,1,1,1,0,266.017
257.92,374.24,3.228,2420,1494,7,0,0.99,0.5,1.05,1.0,1,0,1,0,11.692
399.71,221.22,6.228,886,2675,10,4,53.15,1.2,8.5,1.6,0,1,1,0,63.581
245.24,798.24,2.707,1634,1695,4,2,31.15,0.5,1.05,1.6,0,1,1,0,26.602
254.16,744.38,2.382,1530,1551,1,7,11.07,1.0,2.7,1.0,0,1,1,0,61.537
407.97,695.55,4.113,490,2304,14,1,18.42,1.2,8.5,1.0,1,1,1,0,53.86
199.64,665.08,9.664,161,2315,9,6,24.1,1.2,8.5,1.0,1,1,1,0,76.487
402.35,342.83,4.301,1141,2427,0,2,48.36,1.0,2.7,1.25,0,1,0,0,28.488
436.03,712.14,8.188,697,459,0,4,13.2,1.2,8.5,1.25,1,1,0,0,93.485
130.77,199.22,2.565,1318,1875,0,7,36.15,1.8,7.85,1.25,0,1,0,1,42.702
88.27,290.44,8.542,1834,1396,2,6,40.11,5.0,4.5,1.25,1,1,1,1,169.018
324.94,192.33,3.2,1945,1293,7,4,3.71,1.2,8.5,1.25,1,1,1,0,45.508
271.85,257.43,5.395,1124,231,10,6,21.0,1.2,8.5,1.25,1,1,1,0,69.952
155.69,207.64,2.83,2187,322,7,1,25.02,1.0,2.7,1.25,0,1,1,1,16.495
114.21,731.26,8.985,662,1305,5,1,7.72,1.0,2.7,1.6,1,1,1,1,46.396
309.3,272.19,1.211,964,1020,13,4,16.69,0.5,1.05,1.0,0,1,1,0,13.2
371.55,178.25,5.725,1914,356,8,2,57.14,5.0,4.5,1.0,1,1,1,0,233.865
29.07,500.2,2.071,2477,1316,4,2,2.84,1.0,2.7,1.6,0,1,1,0,20.548
291.29,563.23,1.357,640,2036,12,3,44.05,1.0,2.7,1.0,0,1,1,0,47.429
381.6,794.19,2.44,984,2212,6,6,56.08,1.8,7.85,1.0,0,1,1,0,115.335
322.76,436.2,3.734,1957,2414,12,7,14.94,1.0,2.7,1.6,1,1,1,1,82.394
454.38,480.14,5.746,589,824,7,5,47.75,1.8,7.85,1.0,1,1,1,0,130.49
102.59,692.37,7.892,548,810,12,7,18.57,1.8,7.85,1.25,0,1,1,0,123.102
230.86,613.48,4.577,741,892,0,7,9.9,1.0,2.7,1.6,1,1,0,0,103.505
131.86,93.81,5.945,594,2013,4,5,56.39,1.8,7.85,1.25,1,1,1,1,44.162
398.29,418.48,11.568,306,2888,9,0,50.17,5.0,4.5,1.25,1,1,1,1,279.544
480.51,145.91,4.111,1731,1028,0,0,9.21,1.8,7.85,1.6,1,1,0,1,95.118
213.49,255.12,1.94,1291,600,4,0,9.45,0.5,1.05,1.6,0,1,1,1,9.385
401.1,475.82,8.411,1813,1338,4,3,25.67,1.0,2.7,1.0,0,1,1,0,33.047
422.06,626.39,27.195,1393,2190,5,4,16.24,5.0,4.5,1.0,1,1,1,0,289.642
315.94,406.93,3.498,749,927,1,3,41.14,0.5,1.05,1.0,0,1,1,0,11.654
148.66,561.92,2.836,153,2880,13,4,43.94,5.0,4.5,1.6,0,1,1,1,311.336
148.82,368.01,2.035,1136,1843,3,1,48.26,1.2,8.5,1.25,0,1,1,1,25.025
49.91,402.47,4.505,590,2851,8,2,33.83,1.8,7.85,1.0,0,1,1,0,30.692
238.85,327.97,4.352,1474,2997,9,3,0.12,0.5,1.05,1.6,1,1,1,0,22.57
361.56,735.95,2.966,605,194,8,7,50.96,1.8,7.85,1.0,0,1,1,0,137.63
134.84,156.84,3.365,2107,2779,14,4,18.66,5.0,4.5,1.6,1,1,1,0,182.512
80.24,657.72,4.856,1289,2032,1,6,52.87,0.5,1.05,1.0,1,1,1,0,25.454
260.54,405.9,5.59,486,970,6,4,32.69,0.5,1.05,1.0,1,1,1,0,21.599
116.74,700.13,5.286,821,1715,3,4,49.72,5.0,4.5,1.6,0,1,1,1,297.074
297.19,432.62,3.1,1148,1080,4,5,29.86,1.2,8.5,1.6,0,1,1,0,68.629
103.53,506.23,5.013,1871,346,13,7,17.72,5.0,4.5,1.0,1,1,1,0,214.78
472.74,586.19,3.213,375,2844,10,0,23.76,0.5,1.05,1.6,1,0,1,1,31.913
178.98,117.77,5.224,220,498,9,7,8.7,5.0,4.5,1.0,1,1,1,0,129.734
47.42,201.73,2.098,2420,1983,5,0,26.46,1.2,8.5,1.25,0,1,1,0,9.033
45.2,215.1,1.326,2209,2940,8,3,4.84,1.0,2.7,1.25,0,1,1,0,12.152
16.92,121.43,6.17,1632,2171,4,2,51.11,5.0,4.5,1.6,0,1,1,1,70.431
252.7,164.35,2.921,2489,583,2,7,2.58,1.2,8.5,1.6,0,1,1,1,38.999
132.8,389.58,3.958,2451,644,6,2,54.14,1.8,7.85,1.25,1,1,1,1,65.649
334.83,410.02,6.444,1941,1949,3,4,7.44,1.8,7.85,1.6,1,1,1,0,140.013
195.63,666.17,7.642,1697,2779,11,3,15.59,0.5,1.05,1.6,0,1,1,0,29.059
361.58,762.2,3.915,1654,2498,4,6,17.58,5.0,4.5,1.6,1,1,1,0,512.671
483.74,577.74,5.461,382,2384,9,2,41.71,0.5,1.05,1.25,1,1,1,0,39.675
327.09,364.74,5.568,1121,1975,6,4,9.37,1.2,8.5,1.25,1,1,1,0,64.442
367.34,282.24,2.708,104,1881,2,0,10.69,0.5,1.05,1.25,0,0,1,1,8.916
101.36,214.45,1.501,868,2085,7,7,17.7,5.0,4.5,1.0,0,1,1,0,108.491
284.26,279.38,12.964,172,2205,8,7,31.11,1.0,2.7,1.25,1,1,1,1,58.896
255.15,625.89,1.071,2408,1008,7,3,57.06,1.2,8.5,1.0,0,1,1,0,51.595
444.65,338.94,10.226,2023,1479,8,6,54.52,1.2,8.5,1.6,1,1,1,1,123.237
260.06,431.98,4.654,1908,2151,2,6,23.43,0.5,1.05,1.6,1,1,1,0,35.328
242.46,241.41,4.43,239,1293,14,1,32.27,1.2,8.5,1.25,1,1,1,1,53.348
13.1,730.77,2.728,1679,1609,9,2,51.6,1.0,2.7,1.25,0,1,1,0,41.343
131.95,64.55,2.423,2216,2889,3,5,59.74,5.0,4.5,1.0,0,1,1,0,60.398
396.64,466.67,2.529,1714,2704,2,5,7.64,1.2,8.5,1.0,0,1,1,0,40.184
247.31,739.1,13.375,458,283,14,3,4.85,5.0,4.5,1.25,1,1,1,1,324.737
147.1,439.36,5.862,2242,378,10,1,48.37,5.0,4.5,1.25,0,1,1,1,188.03
378.03,192.55,2.773,1917,2121,3,2,26.96,0.5,1.05,1.6,0,1,1,0,14.17
100.91,559.24,4.154,1197,610,4,0,20.07,5.0,4.5,1.6,0,1,1,1,97.215
96.46,467.49,20.049,1199,2218,5,6,4.03,1.0,2.7,1.6,0,1,1,0,64.344
331.1,637.26,4.249,1344,2176,6,2,51.27,1.8,7.85,1.0,0,1,1,0,71.798
402.1,305.19,1.802,89,2550,10,0,1.83,1.8,7.85,1.6,0,1,1,1,55.351
479.99,715.76,1.582,1780,1574,4,3,48.93,1.2,8.5,1.25,0,1,1,1,68.205
499.15,408.88,9.154,2198,202,7,3,51.4,0.5,1.05,1.0,0,1,1,0,21.747
13.6,316.52,7.327,2337,536,13,7,12.98,1.2,8.5,1.6,1,1,1,1,56.291
41.99,106.19,3.849,556,1378,2,4,31.98,1.2,8.5,1.25,1,1,1,1,14.115
498.68,312.72,3.46,490,1085,11,7,37.65,1.0,2.7,1.0,1,1,1,0,64.567
136.71,664.8,6.641,2043,2380,0,6,23.82,5.0,4.5,1.0,1,1,0,0,256.791
313.08,94.19,8.479,93,2245,5,6,55.22,1.2,8.5,1.6,0,1,1,1,41.272
242.29,680.19,5.421,1999,1572,8,6,7.65,1.8,7.85,1.25,0,1,1,1,103.809
367.8,762.23,3.872,1137,2510,8,1,4.1,0.5,1.05,1.25,1,1,1,0,25.022
348.86,764.15,1.361,1790,788,11,4,39.57,1.2,8.5,1.6,0,1,1,1,105.005
242.91,491.58,1.994,2204,426,6,4,9.94,0.5,1.05,1.25,0,1,1,1,19.804
364.56,196.43,24.072,1952,1014,4,1,28.3,1.2,8.5,1.6,1,1,1,1,65.953
85.58,590.11,5.004,696,1595,3,5,21.56,0.5,1.05,1.25,1,1,1,0,23.539
86.94,633.73,41.355,1512,877,11,3,35.73,5.0,4.5,1.6,1,1,1,0,320.963
90.08,328.46,5.628,1587,830,14,6,32.08,1.2,8.5,1.25,0,1,1,0,52.62
159.43,185.23,4.741,673,1187,8,1,8.29,5.0,4.5,1.25,0,1,1,0,71.227
451.96,673.52,1.849,2021,2499,5,1,17.78,1.8,7.85,1.0,0,1,1,0,47.539
30.03,286.02,16.921,2266,1417,10,3,29.36,1.8,7.85,1.25,1,1,1,0,43.611
487.1,540.05,5.068,1716,515,10,4,2.7,1.0,2.7,1.6,1,1,1,1,94.855
170.31,777.02,2.981,935,2002,14,7,14.13,0.5,1.05,1.6,0,1,1,1,51.444
327.47,80.37,2.517,2252,774,9,6,58.21,1.8,7.85,1.0,0,1,1,0,47.78
321.6,642.81,3.819,852,2345,2,0,17.3,1.8,7.85,1.6,1,1,1,1,69.151
62.53,253.54,2.035,586,2580,1,6,1.13,1.2,8.5,1.25,0,1,1,1,23.559
235.59,147.98,5.309,992,2288,1,2,35.34,0.5,1.05,1.6,1,1,1,1,15.58
65.99,275.24,2.756,2451,796,11,0,24.83,0.5,1.05,1.25,0,1,1,1,9.201
283.36,593.14,5.115,1702,2330,9,2,39.24,1.0,2.7,1.0,1,1,1,0,45.917
54.13,549.66,9.464,2306,222,2,0,59.38,5.0,4.5,1.0,1,1,1,0,68.176
490.21,239.19,19.432,1216,2075,3,0,40.54,5.0,4.5,1.0,0,1,1,0,101.687
364.81,68.36,7.153,73,880,13,6,9.62,5.0,4.5,1.0,1,1,1,0,180.827
28.21,465.32,3.53,2073,555,10,2,50.92,0.5,1.05,1.0,0,1,1,0,13.263
48.74,416.92,2.854,2367,2561,11,7,40.32,5.0,4.5,1.0,0,1,1,0,215.074
257.82,734.55,6.761,2185,1530,14,5,12.16,1.0,2.7,1.6,0,1,1,1,75.625
99.09,298.6,1.332,1626,2960,5,5,42.0,5.0,4.5,1.6,0,1,1,0,210.43
116.72,129.79,7.951,230,2051,10,3,19.39,1.8,7.85,1.6,0,1,1,0,43.569
228.83,434.14,1.93,2307,2706,7,0,37.37,1.2,8.5,1.0,0,1,1,0,20.933
105.62,248.77,2.367,1357,872,10,5,3.18,1.0,2.7,1.6,0,1,1,0,31.935
96.17,215.7,9.459,1113,193,5,2,59.69,5.0,4.5,1.25,1,1,1,0,140.894
237.22,683.31,14.103,1675,1296,11,6,52.93,1.2,8.5,1.25,0,1,1,1,91.908
346.2,737.32,7.477,305,1272,9,6,20.42,5.0,4.5,1.0,1,1,1,0,367.175
87.18,279.86,3.027,1711,495,0,0,7.94,1.0,2.7,1.25,0,1,0,1,7.371
382.44,602.86,8.596,737,1402,6,6,43.72,1.2,8.5,1.0,1,1,1,0,70.188
366.24,690.9,2.729,462,1477,3,4,46.54,1.0,2.7,1.25,0,1,1,1,62.846
177.73,330.19,4.042,1277,1329,6,1,20.78,1.2,8.5,1.0,1,1,1,0,26.426
309.83,725.89,5.028,1081,1803,0,4,8.92,0.5,1.05,1.6,1,1,0,1,44.641
310.1,102.62,3.822,195,1847,11,3,18.99,1.0,2.7,1.0,1,1,1,0,32.328
125.97,731.98,24.909,900,463,4,5,12.57,1.8,7.85,1.6,0,1,1,1,117.523
45.08,77.32,1.481,2299,403,13,1,31.79,5.0,4.5,1.0,0,1,1,0,68.443
246.44,743.09,2.555,1042,270,13,7,30.1,1.8,7.85,1.0,0,1,1,0,122.302
461.76,430.49,3.021,258,1743,11,1,42.56,0.5,1.05,1.25,1,1,1,0,29.058
228.82,54.54,5.44,1896,884,11,5,18.52,0.5,1.05,1.6,1,1,1,1,22.851
483.8,701.01,6.136,385,2078,6,3,1.01,0.5,1.05,1.0,0,1,1,0,22.196
164.76,186.09,1.394,1417,2293,8,3,12.52,0.5,1.05,1.25,0,1,1,0,8.416
409.24,597.26,2.568,1044,1770,2,4,40.86,1.2,8.5,1.25,0,1,1,1,62.213
219.73,61.94,1.317,2262,1692,5,5,16.48,5.0,4.5,1.6,0,1,1,1,101.958
211.53,351.63,1.353,1969,2734,2,4,17.96,1.2,8.5,1.25,0,1,1,1,38.143
172.78,669.91,3.986,2064,535,0,7,25.5,0.5,1.05,1.6,0,1,0,1,40.46
157.72,153.42,7.489,135,668,5,5,48.34,1.0,2.7,1.6,0,1,1,0,33.708
236.89,522.68,2.714,353,2667,4,2,46.51,1.0,2.7,1.0,0,1,1,0,27.861
66.48,270.03,1.173,905,1345,7,1,41.75,1.8,7.85,1.25,0,1,1,1,35.967
281.67,216.43,4.828,1515,517,13,4,36.16,1.0,2.7,1.0,1,1,1,0,39.155
424.27,131.79,3.349,840,737,14,2,26.53,1.8,7.85,1.0,0,1,1,0,51.943
245.64,215.66,1.772,1794,1536,9,2,10.79,0.5,1.05,1.0,0,1,1,0,7.989
357.98,479.12,10.694,1165,712,11,0,27.94,1.8,7.85,1.0,1,1,1,0,70.161
409.3,611.62,4.268,2475,1217,9,1,16.55,1.2,8.5,1.25,1,1,1,1,61.021
115.89,413.72,4.534,2167,1918,9,6,15.05,0.5,1.05,1.25,1,1,1,0,18.125
364.94,523.75,13.59,650,1818,9,7,31.89,5.0,4.5,1.0,1,1,1,0,339.576
393.71,541.7,5.304,1565,774,13,7,13.67,1.8,7.85,1.25,0,1,1,1,100.397
186.84,585.98,1.997,1448,791,3,1,0.55,5.0,4.5,1.6,0,1,1,0,146.272
25.27,515.92,11.007,1735,2628,13,4,24.72,1.2,8.5,1.0,1,1,1,0,35.252
407.82,735.5,7.313,2009,549,3,2,19.97,1.8,7.85,1.25,1,1,1,0,115.486
60.52,55.16,6.101,1670,1818,4,1,10.1,0.5,1.05,1.6,1,1,1,0,5.772
116.89,547.2,27.414,1651,1363,9,6,39.05,1.8,7.85,1.25,1,1,1,1,127.304
270.57,203.27,6.266,2149,1559,11,3,36.05,1.0,2.7,1.6,1,1,1,1,53.731
440.77,522.14,3.839,1101,1020,10,4,1.53,1.8,7.85,1.6,0,1,1,1,115.908
267.15,511.24,5.533,1426,2662,14,6,14.44,1.8,7.85,1.25,0,1,1,0,99.873
130.43,799.17,5.978,1617,2942,12,1,25.3,1.8,7.85,1.0,1,1,1,0,68.949
410.24,256.01,2.476,1295,242,8,1,9.67,1.0,2.7,1.0,0,1,1,0,18.509
81.01,741.44,3.781,997,886,3,4,17.66,5.0,4.5,1.6,1,1,1,1,301.232
492.31,217.49,5.349,2289,2174,12,1,34.88,0.5,1.05,1.25,1,1,1,0,31.416
212.67,637.94,3.992,2052,1283,0,6,20.62,1.2,8.5,1.0,1,1,0,0,47.015
282.25,567.04,2.035,616,1724,12,2,1.37,1.2,8.5,1.6,0,1,1,1,61.262
230.76,173.53,1.211,904,581,6,4,45.2,5.0,4.5,1.6,0,1,1,1,169.586
463.93,501.1,15.4,1755,1898,8,2,25.9,1.2,8.5,1.25,1,1,1,1,85.346
225.35,210.36,7.603,2328,591,9,1,28.67,0.5,1.05,1.6,1,1,1,1,24.586
29.54,220.54,3.928,1424,1011,11,7,19.87,1.2,8.5,1.25,1,1,1,1,27.39
448.2,257.6,10.115,1644,714,1,0,0.22,1.0,2.7,1.6,1,1,1,1,57.528
495.69,754.64,1.463,804,2221,7,2,44.78,1.0,2.7,1.25,0,1,1,0,50.438
361.05,519.26,17.888,2233,221,3,1,0.26,5.0,4.5,1.6,1,1,1,1,299.198
198.61,52.41,13.59,857,146,10,4,53.7,5.0,4.5,1.0,1,1,1,0,181.05
343.99,141.81,1.89,1695,1373,4,2,45.2,1.0,2.7,1.0,0,1,1,0,20.076
136.08,179.12,3.278,1620,137,14,0,55.79,0.5,1.05,1.6,0,0,1,1,21.227
481.72,733.24,2.926,1541,190,5,2,7.36,1.0,2.7,1.6,0,1,1,0,51.781
58.39,127.2,8.118,180,92,5,1,14.15,5.0,4.5,1.6,1,1,1,1,75.633
208.46,584.36,12.526,1775,1357,9,4,8.32,1.0,2.7,1.0,0,1,1,0,35.25
138.04,395.57,7.838,1397,380,10,6,28.76,1.2,8.5,1.6,0,1,1,0,63.429
378.35,706.86,3.721,1323,646,14,5,35.1,1.2,8.5,1.25,0,1,1,1,71.68
34.37,295.91,4.606,1211,2872,9,7,49.51,1.8,7.85,1.6,1,1,1,0,101.744
292.9,589.76,1.701,851,963,14,7,22.7,1.2,8.5,1.6,0,1,1,0,124.125
394.63,466.12,2.572,1602,1389,8,6,40.09,1.2,8.5,1.0,0,1,1,0,57.766
295.91,793.55,6.066,1862,1697,1,4,43.56,1.2,8.5,1.25,1,1,1,0,86.158
499.36,270.91,1.415,2487,812,14,2,38.29,1.2,8.5,1.25,0,1,1,0,57.648
29.62,738.46,9.955,1996,1931,12,6,2.47,5.0,4.5,1.6,0,1,1,0,364.066
461.4,378.33,1.38,742,800,6,1,21.47,1.0,2.7,1.0,0,1,1,0,25.261
350.58,549.39,6.178,1757,203,9,6,34.95,5.0,4.5,1.25,0,1,1,0,272.63
376.88,549.63,1.883,1349,2000,9,5,54.26,1.2,8.5,1.25,0,1,1,1,70.585
214.17,322.8,20.443,2128,495,11,7,53.07,1.2,8.5,1.6,1,1,1,1,114.359
415.83,286.77,21.258,1499,1824,1,5,40.91,1.0,2.7,1.25,0,1,1,1,40.252
416.23,214.34,8.789,716,774,0,6,5.16,1.0,2.7,1.25,0,1,0,1,32.752
285.32,340.76,5.771,1561,1282,4,2,19.54,5.0,4.5,1.25,1,1,1,0,194.964
108.59,338.16,1.52,1290,1115,2,1,13.59,1.0,2.7,1.25,0,1,1,1,13.436
389.6,298.4,2.032,868,171,1,7,8.87,0.5,1.05,1.0,0,1,1,0,18.918
198.55,417.07,28.544,374,1966,13,7,49.04,0.5,1.05,1.25,1,1,1,1,44.121
227.03,543.52,9.948,1291,2503,7,1,56.64,1.2,8.5,1.0,0,1,1,0,34.113
407.82,664.03,6.799,645,2493,6,2,32.24,1.8,7.85,1.6,1,1,1,0,178.633
376.28,180.91,12.126,95,1966,6,1,3.81,5.0,4.5,1.6,1,1,1,0,292.771
372.57,91.4,12.85,2338,1593,10,0,37.95,1.2,8.5,1.6,0,1,1,0,46.895
72.86,207.2,1.61,1910,155,1,0,21.02,1.2,8.5,1.0,0,1,1,0,5.839
457.17,710.39,1.521,1277,992,13,5,14.23,1.8,7.85,1.25,0,1,1,0,141.158
132.75,773.24,9.425,2130,579,9,4,6.76,0.5,1.05,1.0,1,1,1,0,22.189
206.01,639.48,8.377,264,1446,10,2,6.61,5.0,4.5,1.25,1,1,1,0,206.487
81.34,477.64,3.285,1156,2046,0,2,54.91,1.2,8.5,1.0,1,1,0,0,22.314
178.14,681.07,2.862,972,2276,6,2,36.4,1.0,2.7,1.6,0,1,1,0,47.483
481.29,462.22,2.916,1465,926,0,7,37.3,0.5,1.05,1.0,0,1,0,0,23.574
232.85,265.9,2.507,611,2013,4,7,18.17,1.8,7.85,1.25,0,1,1,0,56.816
83.14,747.08,5.415,2314,2803,11,1,39.74,0.5,1.05,1.0,0,1,1,0,13.842
440.83,161.02,4.796,2129,1031,0,1,58.93,0.5,1.05,1.25,1,1,0,1,20.793
352.14,338.42,1.342,1148,2855,3,4,17.68,1.0,2.7,1.0,0,1,1,0,22.454
310.72,370.05,50.349,2286,1743,3,5,54.92,1.0,2.7,1.25,1,1,1,1,67.16
270.51,100.48,4.273,1103,1705,1,0,35.88,1.0,2.7,1.6,1,1,1,0,28.658
150.58,538.78,4.865,255,2520,14,4,4.12,1.8,7.85,1.25,1,1,1,0,82.009
311.14,57.8,2.154,249,252,9,2,25.28,5.0,4.5,1.6,0,1,1,0,135.719
44.85,134.91,4.577,1251,220,2,4,23.49,5.0,4.5,1.25,1,1,1,1,63.128
315.13,220.66,9.456,736,613,14,7,26.69,1.2,8.5,1.25,1,1,1,0,79.632
109.43,733.9,9.168,1867,1302,7,0,31.7,1.8,7.85,1.25,0,1,1,1,39.658
447.03,542.88,2.65,1727,1136,9,4,30.95,0.5,1.05,1.0,0,1,1,0,22.946
90.81,483.55,3.819,1333,1169,12,1,35.04,1.2,8.5,1.0,1,1,1,0,31.774
44.22,196.46,3.713,258,388,3,4,51.34,0.5,1.05,1.6,1,1,1,0,14.881
451.33,690.57,8.719,2092,264,14,6,32.18,1.8,7.85,1.0,1,1,1,0,155.397
421.26,93.22,2.996,834,2950,14,5,6.25,5.0,4.5,1.25,0,1,1,0,139.638
498.41,123.75,10.818,805,280,10,7,48.03,5.0,4.5,1.6,1,1,1,1,528.775
454.09,274.04,1.72,1927,2695,11,1,57.14,5.0,4.5,1.0,0,1,1,0,207.14
337.34,735.55,1.683,2167,2380,4,7,40.8,5.0,4.5,1.6,0,1,1,0,480.344
477.45,776.49,22.812,766,2298,4,6,5.15,5.0,4.5,1.6,1,1,1,0,703.218
127.45,89.87,3.632,891,2800,12,3,24.8,0.5,1.05,1.6,1,1,1,1,17.807
375.67,650.99,6.286,838,732,5,0,42.47,1.2,8.5,1.0,1,1,1,0,53.421
497.81,795.76,4.879,271,2233,12,7,48.88,1.2,8.5,1.6,1,1,1,1,212.752
348.45,149.34,2.471,1668,1596,9,7,39.58,1.2,8.5,1.25,0,1,1,0,47.557
306.57,620.21,2.198,2203,2139,11,6,3.75,5.0,4.5,1.6,0,1,1,1,380.14
46.6,559.26,2.67,659,956,6,1,21.04,0.5,1.05,1.25,0,1,1,1,9.516
424.3,590.69,3.079,1210,2085,10,1,31.52,1.2,8.5,1.25,1,1,1,1,69.103
173.1,540.02,8.081,2222,1576,13,3,11.91,1.8,7.85,1.6,1,1,1,0,107.047
288.03,396.71,9.719,1782,372,14,6,59.69,1.8,7.85,1.6,1,1,1,0,203.043
31.24,665.58,2.821,2342,817,7,4,1.84,1.2,8.5,1.0,0,1,1,0,37.771
369.87,554.77,1.535,354,454,3,1,38.23,1.2,8.5,1.0,0,1,1,0,28.636
68.52,166.23,1.215,1127,595,0,5,16.86,5.0,4.5,1.6,0,1,0,0,86.391
